,star,date,clockreading,exptime,ccd-temp,date-proc,OK,Ans,Aunc,Adfe,Adft,Auncc,Bns,Bunc,Bdfe,Bdft,Buncc,Cns,Cunc,Cdfe,Cdft,Cuncc,Dns,Dunc,Ddfe,Ddft,Duncc,Doffset
0,HD 112028,20191113,032548,120.0,-4.6,20200125,?,0.8349625264775237,0.0050394654672194185,0.0012349418048547278,-0.1268659732273013,0.006274407272074146,0.8047651987109778,0.008824814492317359,0.011148412512984374,-0.11725612903251081,0.019973227005301734,0.8082359428763491,0.008884458544980836,0.00513699823401903,-0.109740181363704,0.014021456778999866,0.8678603402597637,0.026936030293576513,0.005094267976609501,-0.22424064864022453,0.03203029827018601,30
0,HD 112028,20191113,032548,120.0,-4.6,20200125,?,0.8349625264775237,0.0049631604285796365,0.0012349418048547278,-0.1268659732273013,0.006198102233434364,0.8047651987109778,0.008689489507045317,0.011148412512984374,-0.11725612903251081,0.01983790202002969,0.8082359428763491,0.009209661882621614,0.00513699823401903,-0.109740181363704,0.014346660116640644,0.8678603402597637,0.027475145285133375,0.005094267976609501,-0.22424064864022453,0.032569413261742876,30
0,,20170220,011754,10.0,-1000.0,20200125,?,0.8822014669996107,0.004092150904723413,0.0024688473861798066,-0.05022348660479903,0.006560998290903219,0.8769786662546852,0.012610961186103902,0.004306914656121985,-0.09179117618639199,0.016917875842225885,0.9186596367760491,0.01302416915157963,0.0010217273279952144,-0.1060437601826576,0.014045896479574844,0.9855964339152672,0.08250670797161808,-0.5012555074489939,0.6615052457654287,0.583762215420612,0
0,HD 112028,20191113,032548,120.0,-4.6,20200125,?,0.834965536635729,0.005029711555406193,0.0012355238254253553,-0.12686683934591658,0.006265235380831549,0.8047781805134597,0.008500548615477825,0.01114681063442069,-0.11724809488244337,0.019647359249898515,0.80825042848486,0.008626820813769788,0.005136056774756037,-0.10973106974212143,0.013762877588525825,1.0116226510652429,0.026159984647233868,0.06872915921163791,-0.4188191382985684,0.09488914385887179,0
0,HD 112028,20191113,032548,120.0,-4.6,20200125,?,0.834965536635729,0.00520160035284406,0.0012355238254253553,-0.12686683934591658,0.0064371241782694155,0.8047781805134597,0.008428812786085281,0.01114681063442069,-0.11724809488244337,0.01957562342050597,0.80825042848486,0.008932016576892807,0.005136056774756037,-0.10973106974212143,0.014068073351648844,0.9286873030814129,0.026916939027293568,0.017691485930043882,-0.377910697369676,0.04460842495733745,10
0,HD 112028,20191113,032548,120.0,-4.6,20200125,?,0.834965536635729,0.005123792785198646,0.0012355238254253553,-0.12686683934591658,0.006359316610624001,0.8047781805134597,0.008417355549063494,0.01114681063442069,-0.11724809488244337,0.019564166183484184,0.80825042848486,0.008859791239997005,0.005136056774756037,-0.10973106974212143,0.013995848014753043,1.0116226510652429,0.027207572170960533,0.06872915921163791,-0.4188191382985684,0.09593673138259845,0
0,HD 112028,20191113,032548,120,-4.6,20200131,?,0.8929205745163217,0.016540351272552618,0.059110357022406745,-0.4220227874643906,0.07565070829495936,0.8936676978156896,0.009206254926098474,-0.09736495212825724,0.09929277842315254,0.10657120705435572,0.8898140142855284,0.010513474090471847,0.08700594278045648,-0.10619783026148455,0.09751941687092833,0.9687013007627516,0.0193174309199067,0.02441820577260534,-0.10826516009122344,0.04373563669251204,0,521.315,-1.493722711056762
0,HD 112028,20191113,032548,120.0,-4.6,20200131,?,0.8350981588253292,0.005223116322324323,0.0012075698544025126,-0.13586673451064235,0.006430686176726836,0.8070152108723426,0.008944628429218091,0.013454493927847144,-0.11870274400939362,0.022399122357065235,0.8095097162867584,0.009335058883533299,0.006123326066591717,-0.11190467544362559,0.015458384950125015,1.0120840506043167,0.0260124842583427,0.0678106445543224,-0.4162654304595055,0.0938231288126651,0,521.315,-0.7988648250557162
0,HD 112028,20191113,032548,120.0,-4.6,20200131,?,0.8350981588253292,0.005346361217235849,0.0012075698544025126,-0.13586673451064235,0.006553931071638362,0.8070152108723426,0.00863644618884472,0.013454493927847144,-0.11870274400939362,0.022090940116691864,0.8095097162867584,0.009015298381631754,0.006123326066591717,-0.11190467544362559,0.01513862444822347,1.0120840506043167,0.02603647889592513,0.0678106445543224,-0.4162654304595055,0.09384712345024752,0,521.315,-0.7988648250557162
0,,20191102,013849,120.0,5.4,20200131,?,0.9720648087595128,0.019029462040844367,0.012875674013875238,-0.16975235093697727,0.031905136054719604,0.9516263524846635,0.021272040175494233,-0.019871871854245216,0.07153971014749505,0.04114391202973945,1.0415564908398995,0.0277945871609903,0.010603145742178688,-0.027773277454490097,0.03839773290316899,0.7936276346722622,0.07733141442422871,0.09550474314389057,-0.10955123201761263,0.17283615756811926,30,500.0,-0.648708712820735
0,,20170220,011754,10.0,-1000.0,20200131,?,0.8814952996033114,0.003929574543208937,0.001796192641022487,-0.04914151329501404,0.005725767184231424,0.8756508224695885,0.013633347878174,0.0030335088858962633,-0.08507623134660902,0.016666856764070263,0.9185945411101571,0.012548176498153872,0.0005547723391847725,-0.10039909516265044,0.013102948837338644,1.0114354167065362,0.0786189564367688,-0.4814504890342448,0.6647678115551507,0.5600694454710136,30,714.29,3.154067768522509
0,,20191102,013849,120.0,5.4,20200201,?,0.9451555751562029,0.01500030666108318,0.02179205349887936,-0.05707735683275339,0.03679236015996254,1.1360287540432619,0.06633112931583084,0.08121346136486385,-0.08991468567944416,0.1475445906806947,1.0429970367329304,0.15794001868018256,0.3673710672905296,-0.2798729088923497,0.5253110859707122,1.7685262625594629,0.1910059200004469,0.3898414649281332,-0.5592807724851483,0.5808473849285801,30,792.0,1.0713445747660444
0,HD 112028,20191113,032548,120.0,-4.6,20200201,?,0.8355980196013,0.004971036464393345,0.000897307283738491,-0.13769396392545152,0.005868343748131836,0.8076662271964489,0.009017691375877024,0.013945250395897224,-0.11903159433214072,0.02296294177177425,0.8087985582012682,0.009703491491404948,0.006546360940173246,-0.11252579370871196,0.016249852431578192,0.8688607979591991,0.026733545353033895,0.004541910072240474,-0.22344981558905608,0.031275455425274365,30,521.0,-0.7988648250557162
0,HD 112028,20191113,032548,120.0,-4.6,20200201,?,0.8350981588253292,0.005090608906625071,0.0012075698544025126,-0.13586673451064235,0.006298178761027584,0.8070152108723426,0.008659252320511327,0.013454493927847144,-0.11870274400939362,0.02211374624835847,0.8095097162867584,0.009121550699838077,0.006123326066591717,-0.11190467544362559,0.015244876766429794,0.8681791584600554,0.025900929962867456,0.004724249839113015,-0.22243313592930847,0.03062517980198047,30,521.315,-0.7988648250557162
0,HD 112028,20191113,032548,120,-4.6,20200201,?,0.8929205745163217,0.016447941867227773,0.059110357022406745,-0.4220227874643906,0.07555829888963451,0.8936676978156896,0.00955416450240745,-0.09736495212825724,0.09929277842315254,0.1069191166306647,0.8898140142855284,0.010271787153106707,0.08700594278045648,-0.10619783026148455,0.09727772993356319,0.9120023120845767,0.018546734753974815,0.04818233674280725,-0.15924297856946013,0.06672907149678206,30,521.315,-1.493722711056762
0,HD 112028,20191113,032548,120.0,-4.6,20200201,?,0.8350981588253292,0.0052061271611944775,0.0012075698544025126,-0.13586673451064235,0.00641369701559699,0.8070152108723426,0.008833856256737741,0.013454493927847144,-0.11870274400939362,0.022288350184584887,0.8095097162867584,0.00924777424907462,0.006123326066591717,-0.11190467544362559,0.015371100315666337,0.8681791584600554,0.025839459191495787,0.004724249839113015,-0.22243313592930847,0.0305637090306088,30,521.315,-0.7988648250557162
