,wl,flux
1036,4432.4,0.023923544691615863
1037,4433.3,0.023980267804366562
1038,4434.2,0.0240445008381063
1039,4435.1,0.024113215107901924
1040,4436.0,0.024052519750637994
1041,4436.9,0.02385924560506915
1042,4437.8,0.024024082298993513
1043,4438.7,0.023896119999026022
1044,4439.6,0.023734150355724154
1045,4440.5,0.023711163003973704
1046,4441.4,0.023698220192241503
1047,4442.3,0.02351328793804462
1048,4443.2,0.02348337965505975
1049,4444.1,0.02351768574629872
1050,4445.0,0.023380248167219658
1051,4445.9,0.023394765702922104
1052,4446.8,0.02351197901927936
1053,4447.7,0.023399874847540324
1054,4448.6,0.023210250978529468
1055,4449.5,0.02318372269291591
1056,4450.4,0.02323706851657452
1057,4451.3,0.023233055519783215
1058,4452.2,0.023234688856499493
1059,4453.1,0.02317944532506355
1060,4454.0,0.022994470264906263
1061,4454.9,0.023031332244043794
1062,4455.8,0.023171411687727895
1063,4456.7,0.02305264414650924
1064,4457.6,0.022921759395770694
1065,4458.5,0.022844793308084456
1066,4459.4,0.02282987816870987
1067,4460.3,0.02285207034752643
1068,4461.2,0.022803008931219088
1069,4462.1,0.022754383394487498
1070,4463.0,0.02258711803940292
1071,4463.9,0.022566662017017278
1072,4464.8,0.022588661727444757
1073,4465.7,0.022535246502478425
1074,4466.6,0.022418941022948613
1075,4467.5,0.02232399553029763
1076,4468.4,0.022277603349985874
1077,4469.3,0.022349412699514473
1078,4470.2,0.02229655241001934
1079,4471.1,0.022218457653840847
1080,4472.0,0.022190538140275145
1081,4472.9,0.022170751687407852
1082,4473.8,0.02222455873442434
1083,4474.7,0.0222452358778493
1084,4475.6,0.022204924108946974
1085,4476.5,0.02218421574770506
1086,4477.4,0.022119876221039093
1087,4478.3,0.022065710703109236
1088,4479.2,0.02216588217474636
1089,4480.1,0.022222668776065983
1090,4481.0,0.022100998386444855
1091,4481.9,0.022098911031292065
1092,4482.8,0.02198368134512385
1093,4483.7,0.02194053378907344
1094,4484.6,0.022007085938071887
1095,4485.5,0.021915127439546208
1096,4486.4,0.02160995494954747
1097,4487.3,0.021805337814133893
1098,4488.2,0.02182787839050824
1099,4489.1,0.02176984447432347
1100,4490.0,0.021704989327171253
1101,4490.9,0.021687249012137484
1102,4491.8,0.02172256719444051
1103,4492.7,0.02161132086958659
1104,4493.6,0.02166910266380573
1105,4494.5,0.02156111457098368
1106,4495.4,0.021472328410425442
1107,4496.3,0.021458600664560994
1108,4497.2,0.02143480016344264
1109,4498.1,0.02129047826615099
1110,4499.0,0.021226997259252908
1111,4499.9,0.02146846918749667
1112,4500.8,0.021510773728390484
1113,4501.7,0.0214618576909345
1114,4502.6,0.021387828929644904
1115,4503.5,0.02135035451114857
1116,4504.4,0.021400228297520345
1117,4505.3,0.021284535694449384
1118,4506.2,0.021266398041649242
1119,4507.1,0.021317833541680844
1120,4508.0,0.021346204890060186
1121,4508.9,0.021336721314298784
1122,4509.8,0.0213020718688029
1123,4510.7,0.02125262642608245
1124,4511.6,0.02133089855230351
1125,4512.5,0.021362363724241978
1126,4513.4,0.021219967978549175
1127,4514.3,0.021160621540318152
1128,4515.2,0.02121040632606483
1129,4516.1,0.02123012345819423
1130,4517.0,0.02111751551545802
1131,4517.9,0.02121732580145851
1132,4518.8,0.02122705095742448
1133,4519.7,0.021140112448684554
1134,4520.6,0.020962632840521533
1135,4521.5,0.020858942550614188
1136,4522.4,0.020880208681536963
1137,4523.3,0.020794673373696945
1138,4524.2,0.020733005266539335
1139,4525.1,0.02080122262594965
1140,4526.0,0.02067147598492885
1141,4526.9,0.020613975579337064
1142,4527.8,0.020667822242078304
1143,4528.7,0.020675595029483348
1144,4529.6,0.020513579341501033
1145,4530.5,0.02041472557593511
1146,4531.4,0.020525186030772555
1147,4532.3,0.02057821831622979
1148,4533.2,0.02053962527664739
1149,4534.1,0.02043916227211882
1150,4535.0,0.02034996637899865
1151,4535.9,0.020366357775350688
1152,4536.8,0.020364926434185266
1153,4537.7,0.020249542609691258
1154,4538.6,0.020196762400539112
1155,4539.5,0.020169861684375116
1156,4540.4,0.020139018989703522
1157,4541.3,0.02008869647498052
1158,4542.2,0.019989151805509472
1159,4543.1,0.020076564392140138
1160,4544.0,0.01997333471432152
1161,4544.9,0.01997730930329857
1162,4545.8,0.01995450684901077
1163,4546.7,0.019865020592272714
1164,4547.6,0.0198038591407174
1165,4548.5,0.019853608698630947
1166,4549.4,0.01986243487182999
1167,4550.3,0.019736144614326472
1168,4551.2,0.019691063169967552
1169,4552.1,0.01968860830438957
1170,4553.0,0.019632259367001807
1171,4553.9,0.019493765615988055
1172,4554.8,0.019404812434517093
1173,4555.7,0.019492054828020803
1174,4556.6,0.019414970972937175
1175,4557.5,0.019443284232552798
1176,4558.4,0.019506353282441307
1177,4559.3,0.01946167408814425
1178,4560.2,0.019306042978251777
1179,4561.1,0.019343028721726382
1180,4562.0,0.019357129534826722
1181,4562.9,0.019487601506067043
1182,4563.8,0.019481692229709226
1183,4564.7,0.019455692088950004
1184,4565.6,0.019486407197720414
1185,4566.5,0.019505731858626908
1186,4567.4,0.01940490220974181
1187,4568.3,0.0193042209872347
1188,4569.2,0.019431452940816413
1189,4570.1,0.019366327422140093
1190,4571.0,0.01935078501104623
1191,4571.9,0.019433544223448982
1192,4572.8,0.01940197098247913
1193,4573.7,0.019397490655391585
1194,4574.6,0.019316325425160916
1195,4575.5,0.019287384306251234
1196,4576.4,0.019315823836058916
1197,4577.3,0.019316210805344583
1198,4578.2,0.019263508463620384
1199,4579.1,0.01922054688560815
1200,4580.0,0.019234113554506056
1201,4580.9,0.019214216012348545
1202,4581.8,0.01927512796030916
1203,4582.7,0.019254564411636456
1204,4583.6,0.01925781686603728
1205,4584.5,0.019310349856229495
1206,4585.4,0.0192958647258301
1207,4586.3,0.019283319582140458
1208,4587.2,0.019381240948290496
1209,4588.1,0.0193459924185553
1210,4589.0,0.01930366070924173
1211,4589.9,0.019295921979492814
1212,4590.8,0.019299484712295194
1213,4591.7,0.019278314246537278
1214,4592.6,0.019272307158164727
1215,4593.5,0.019171693981395576
1216,4594.4,0.019209491463976203
1217,4595.3,0.019156504682148887
1218,4596.2,0.01912132993268365
1219,4597.1,0.019218504054476063
1220,4598.0,0.01933773645397324
1221,4598.9,0.01914020787482872
1222,4599.8,0.019260045049083418
1223,4600.7,0.019143456716446464
1224,4601.6,0.019088340062840867
1225,4602.5,0.019069977082130127
1226,4603.4,0.019004614521071786
1227,4604.3,0.018935487501873058
1228,4605.2,0.01885524219093841
1229,4606.1,0.01875508736193035
1230,4607.0,0.018873623712591176
1231,4607.9,0.018876983613749117
1232,4608.8,0.018784973960103247
1233,4609.7,0.01872105993018765
1234,4610.6,0.018688107861970654
1235,4611.5,0.018673925520171136
1236,4612.4,0.018638539357249368
1237,4613.3,0.01859282215587648
1238,4614.2,0.018506220270711478
1239,4615.1,0.01849918649010584
1240,4616.0,0.018579917568862403
1241,4616.9,0.018547143018017038
1242,4617.8,0.018576607840848414
1243,4618.7,0.018531342690363203
1244,4619.6,0.018520183186838162
1245,4620.5,0.018469873569129484
1246,4621.4,0.018400456786584248
1247,4622.3,0.018395034377368714
1248,4623.2,0.018492213288023182
1249,4624.1,0.01838887625466576
1250,4625.0,0.018288902235445402
1251,4625.9,0.018411762928153202
1252,4626.8,0.01842411619370798
1253,4627.7,0.018416620348353598
1254,4628.6,0.018484402632428256
1255,4629.5,0.01837603413894335
1256,4630.4,0.01847981919004508
1257,4631.3,0.018338075809124815
1258,4632.2,0.018327400502149198
1259,4633.1,0.018381886302392025
1260,4634.0,0.018394807058054043
1261,4634.9,0.018347201206549698
1262,4635.8,0.018330816796297895
1263,4636.7,0.018236752020270752
1264,4637.6,0.01829469493832807
1265,4638.5,0.018298772719013177
1266,4639.4,0.01832793006841511
1267,4640.3,0.018370732737361447
1268,4641.2,0.018359642985238327
1269,4642.1,0.018279202841924448
1270,4643.0,0.01820862230650362
1271,4643.9,0.018285582849896915
1272,4644.8,0.018264447024889656
1273,4645.7,0.018222520052896613
1274,4646.6,0.018240438694599032
1275,4647.5,0.018291266974249112
1276,4648.4,0.018238846551030176
1277,4649.3,0.018292408834586254
1278,4650.2,0.018237133966341964
1279,4651.1,0.01828747916711151
1280,4652.0,0.018298684852439448
1281,4652.9,0.01829196044215257
1282,4653.8,0.01829736404579117
1283,4654.7,0.01813475907050774
1284,4655.6,0.01831433940238643
1285,4656.5,0.018175776039183404
1286,4657.4,0.01811920696072696
1287,4658.3,0.01813602561442166
1288,4659.2,0.018126805556142746
1289,4660.1,0.0181018974025671
1290,4661.0,0.018265592337458964
1291,4661.9,0.018145542401722548
1292,4662.8,0.018081029841516508
1293,4663.7,0.018059991475352578
1294,4664.6,0.01809009881711889
1295,4665.5,0.018095924236027797
1296,4666.4,0.018057494324339125
1297,4667.3,0.01815877741494679
1298,4668.2,0.018134913014948816
1299,4669.1,0.018051605575130223
1300,4670.0,0.017996941433212687
1301,4670.9,0.017993823011072968
1302,4671.8,0.018040983262875364
1303,4672.7,0.01809798836132293
1304,4673.6,0.018073239435756623
1305,4674.5,0.01802345938728388
1306,4675.4,0.01798017339747303
1307,4676.3,0.018098020674853933
1308,4677.2,0.018089383169699838
1309,4678.1,0.01794746443415873
1310,4679.0,0.017856222954685804
1311,4679.9,0.017812067736099495
1312,4680.8,0.01794169389788257
1313,4681.7,0.01777035447918243
1314,4682.6,0.017707706794294484
1315,4683.5,0.01769286438551297
1316,4684.4,0.01767353401691244
1317,4685.3,0.01766309770212963
1318,4686.2,0.01764925346006705
1319,4687.1,0.01773537204852567
1320,4688.0,0.017678586034271082
1321,4688.9,0.01769870179413687
1322,4689.8,0.017640789395768037
1323,4690.7,0.017534496177312925
1324,4691.6,0.01752524746560029
1325,4692.5,0.01756153634774373
1326,4693.4,0.01761645122369566
1327,4694.3,0.017485096673485353
1328,4695.2,0.01754394386987718
1329,4696.1,0.017512893281908998
1330,4697.0,0.01739077976073399
1331,4697.9,0.017358717056606906
1332,4698.8,0.017279075265483494
1333,4699.7,0.017229526422232445
1334,4700.6,0.017264937859279024
1335,4701.5,0.01721564593039988
1336,4702.4,0.017148535269438915
1337,4703.3,0.01712484305810775
1338,4704.2,0.017128495053473546
1339,4705.1,0.01708186217721054
1340,4706.0,0.017070728412038976
1341,4706.9,0.017057325230816444
1342,4707.8,0.017133814974104628
1343,4708.7,0.01715103321118952
1344,4709.6,0.017055038708512382
1345,4710.5,0.016931650990881522
1346,4711.4,0.01690510916073062
1347,4712.3,0.016943220281022554
1348,4713.2,0.016992985636525362
1349,4714.1,0.01689734021814564
1350,4715.0,0.016854747955827906
1351,4715.9,0.01685953792515842
1352,4716.8,0.016780017161301414
1353,4717.7,0.016694972866602535
1354,4718.6,0.016754587064804087
1355,4719.5,0.016740939849232684
1356,4720.4,0.016771569025837884
1357,4721.3,0.01678216957208929
1358,4722.2,0.016784265270507737
1359,4723.1,0.016791004925112565
1360,4724.0,0.01665402613980262
1361,4724.9,0.016628942268537967
1362,4725.8,0.01665337951344656
1363,4726.7,0.01663190703450807
1364,4727.6,0.01659001292121985
1365,4728.5,0.016559206792459473
1366,4729.4,0.016546952036994994
1367,4730.3,0.016542429168940467
1368,4731.2,0.016572844748241417
1369,4732.1,0.016555941596441616
1370,4733.0,0.01649575809523547
1371,4733.9,0.016450413816784682
1372,4734.8,0.016471319425174942
1373,4735.7,0.016526995451558196
1374,4736.6,0.01646439925958821
1375,4737.5,0.016376623005690757
1376,4738.4,0.016314946222790835
1377,4739.3,0.016234528140846367
1378,4740.2,0.016269594192107783
1379,4741.1,0.016387432997170878
1380,4742.0,0.016434507166580705
1381,4742.9,0.016331997287407127
1382,4743.8,0.016335441354769668
1383,4744.7,0.016299980163208782
1384,4745.6,0.01626486599071929
1385,4746.5,0.01628602521823097
1386,4747.4,0.016340130668781823
1387,4748.3,0.0163431719057536
1388,4749.2,0.01622782101902141
1389,4750.1,0.01616662366928402
1390,4751.0,0.016146155780565018
1391,4751.9,0.016260994333741598
1392,4752.8,0.016296875117263403
1393,4753.7,0.016261056003603752
1394,4754.6,0.016273537148200255
1395,4755.5,0.016317268643054026
1396,4756.4,0.016251373461559752
1397,4757.3,0.016202659301480755
1398,4758.2,0.0162115089158382
1399,4759.1,0.01621041366909865
1400,4760.0,0.01616077503884667
1401,4760.9,0.016109692641568748
1402,4761.8,0.016165469593315804
1403,4762.7,0.01614105802525137
1404,4763.6,0.016064338981277976
1405,4764.5,0.016038335713489046
1406,4765.4,0.016085196937582404
1407,4766.3,0.01614942976887112
1408,4767.2,0.016149819743148438
1409,4768.1,0.016055544295419017
1410,4769.0,0.01602725587174782
1411,4769.9,0.01603157695485856
1412,4770.8,0.016014664362963178
1413,4771.7,0.01607551302768502
1414,4772.6,0.016090419066308755
1415,4773.5,0.015978519555076606
1416,4774.4,0.015908603633313263
1417,4775.3,0.015961452784781255
1418,4776.2,0.01602622911574915
1419,4777.1,0.016021545679921846
1420,4778.0,0.01593004984048017
1421,4778.9,0.01589283340070563
1422,4779.8,0.01594167334449509
1423,4780.7,0.015907590852284218
1424,4781.6,0.015958593837268695
1425,4782.5,0.015839493162206873
1426,4783.4,0.01586208229671781
1427,4784.3,0.015881284115278456
1428,4785.2,0.015864206175780132
1429,4786.1,0.015836497209574123
1430,4787.0,0.015802469395016328
1431,4787.9,0.015727940928599488
1432,4788.8,0.01579940084218587
1433,4789.7,0.01579338274459508
1434,4790.6,0.015731068052546277
1435,4791.5,0.015706532962832045
1436,4792.4,0.01573721014293672
1437,4793.3,0.01574710338330431
1438,4794.2,0.015775875096851355
1439,4795.1,0.015679502439200032
1440,4796.0,0.01563442221742108
1441,4796.9,0.01562888812044072
1442,4797.8,0.015624708919982895
1443,4798.7,0.01559951425535934
1444,4799.6,0.015563299877903475
1445,4800.5,0.015546416008347021
1446,4801.4,0.015495790399373351
1447,4802.3,0.015465049237019267
1448,4803.2,0.015478321647274498
1449,4804.1,0.015459394581216564
1450,4805.0,0.015390161100135554
1451,4805.9,0.015342024648917566
1452,4806.8,0.015377637969701326
1453,4807.7,0.015330683045114023
1454,4808.6,0.01524799948895026
1455,4809.5,0.015184401040119757
1456,4810.4,0.015180663216769346
1457,4811.3,0.015210458727206496
1458,4812.2,0.015218832495200545
1459,4813.1,0.015216671467219575
1460,4814.0,0.015093250064747193
1461,4814.9,0.01498404924708543
1462,4815.8,0.014947106560691164
1463,4816.7,0.014876557866280633
1464,4817.6,0.014772105434878644
1465,4818.5,0.014719492788973488
1466,4819.4,0.014721856197164925
1467,4820.3,0.014503040367775749
1468,4821.2,0.014545445786877376
1469,4822.1,0.014527996490394832
1470,4823.0,0.01438058679955138
1471,4823.9,0.014201178895765752
1472,4824.8,0.014085072766796826
1473,4825.7,0.013966065454812743
1474,4826.6,0.013847876892851552
1475,4827.5,0.01368029050987945
1476,4828.4,0.013538335482840478
1477,4829.3,0.013387220231578923
1478,4830.2,0.013206438775344456
1479,4831.1,0.013008886297851244
1480,4832.0,0.012826469110465496
1481,4832.9,0.012658067501628296
1482,4833.8,0.012414289014946593
1483,4834.7,0.012177393132315969
1484,4835.6,0.012024920533048662
1485,4836.5,0.011892962396059057
1486,4837.4,0.011764800358177566
1487,4838.3,0.011732497084817085
1488,4839.2,0.011553472956501548
1489,4840.1,0.011443119021661334
1490,4841.0,0.011349096834164787
1491,4841.9,0.011288061821934725
1492,4842.8,0.011276507011158577
1493,4843.7,0.011258487922706886
1494,4844.6,0.01114448739588521
1495,4845.5,0.011045421915793116
1496,4846.4,0.011045413322881685
1497,4847.3,0.010978982605254409
1498,4848.2,0.010975521161778985
1499,4849.1,0.010934513970142614
1500,4850.0,0.01087162484964486
1501,4850.9,0.010907231539744811
1502,4851.8,0.010842412823613659
1503,4852.7,0.010795714856261119
1504,4853.6,0.010791325218400405
1505,4854.5,0.010800987587354528
1506,4855.4,0.010834020779861678
1507,4856.3,0.010870050750741829
1508,4857.2,0.010857836413760705
1509,4858.1,0.010771608854335354
1510,4859.0,0.010895043691812599
1511,4859.9,0.010956100788857932
1512,4860.8,0.01099277200392629
1513,4861.7,0.011040650895105801
1514,4862.6,0.011122247950906699
1515,4863.5,0.011226289516813707
1516,4864.4,0.011302769681841148
1517,4865.3,0.011380710637067486
1518,4866.2,0.011500604516383352
1519,4867.1,0.011727703290920504
1520,4868.0,0.0118988513289473
1521,4868.9,0.012059763636949442
1522,4869.8,0.012267986079039738
1523,4870.7,0.012397113191558406
1524,4871.6,0.012554211582110592
1525,4872.5,0.01259963034459385
1526,4873.4,0.012741182652982732
1527,4874.3,0.012833128022069528
1528,4875.2,0.01293149716199402
1529,4876.1,0.013046364072303852
1530,4877.0,0.013046403200261158
1531,4877.9,0.013101803486020013
1532,4878.8,0.013207192511699474
1533,4879.7,0.013193206423536932
1534,4880.6,0.013272686922657373
1535,4881.5,0.01336014513869515
1536,4882.4,0.013404004220143477
1537,4883.3,0.01348031891758502
1538,4884.2,0.013546239785149091
1539,4885.1,0.013559334300159856
1540,4886.0,0.01355644850284285
1541,4886.9,0.01356058505493613
1542,4887.8,0.013591714596896743
1543,4888.7,0.013623132260633369
1544,4889.6,0.013638717262194218
1545,4890.5,0.013724502932921382
1546,4891.4,0.013721655164006951
1547,4892.3,0.013617916383454427
1548,4893.2,0.013651458421036855
1549,4894.1,0.013752591542759603
1550,4895.0,0.01378364049778776
1551,4895.9,0.01371397864870184
1552,4896.8,0.013695672557397853
1553,4897.7,0.013741695777867682
1554,4898.6,0.013714654731451099
1555,4899.5,0.013742032092696484
1556,4900.4,0.013743963553132557
1557,4901.3,0.01368034827643786
1558,4902.2,0.013623093305319885
1559,4903.1,0.013695739704432996
1560,4904.0,0.01375371034121378
1561,4904.9,0.013666735973456324
1562,4905.8,0.013734927685768
1563,4906.7,0.01374733840733414
1564,4907.6,0.013720143711282176
1565,4908.5,0.013735302938706987
1566,4909.4,0.013796857555753524
1567,4910.3,0.013792407329416757
1568,4911.2,0.013820925785163942
1569,4912.1,0.013911605082002936
1570,4913.0,0.013894668105721451
1571,4913.9,0.013830560355670499
1572,4914.8,0.013760854862784179
1573,4915.7,0.013715015449236067
1574,4916.6,0.013828303661009057
1575,4917.5,0.013815030020935443
1576,4918.4,0.01387238783267992
1577,4919.3,0.013855600055141075
1578,4920.2,0.013811118005404547
1579,4921.1,0.013804059737115845
1580,4922.0,0.013806249238952278
1581,4922.9,0.01369782608325668
1582,4923.8,0.013670481698244405
1583,4924.7,0.013795259481559756
1584,4925.6,0.013784689710756914
1585,4926.5,0.01375805616290768
1586,4927.4,0.013770097853276441
1587,4928.3,0.013817445345991448
1588,4929.2,0.01387716685503252
1589,4930.1,0.01389887661391187
1590,4931.0,0.013945851188661073
1591,4931.9,0.013940015187396678
1592,4932.8,0.013883013560979835
1593,4933.7,0.013889363911009743
1594,4934.6,0.013949580441692146
1595,4935.5,0.013948266942895747
1596,4936.4,0.013891510708975648
1597,4937.3,0.013952395063800253
1598,4938.2,0.01390210693178828
1599,4939.1,0.013871287743072138
1600,4940.0,0.0138931848468649
1601,4940.9,0.013873556574273013
1602,4941.8,0.01379417890346446
1603,4942.7,0.013849373016893918
1604,4943.6,0.013828693053507216
1605,4944.5,0.013923450291026918
1606,4945.4,0.01379584658167963
1607,4946.3,0.013776921724698158
1608,4947.2,0.013815527017526301
1609,4948.1,0.013792467691314678
1610,4949.0,0.013764899703855563
1611,4949.9,0.013695542931840509
1612,4950.8,0.013694338187633085
1613,4951.7,0.013690216262340344
1614,4952.6,0.01367526978212134
1615,4953.5,0.013685038234810768
1616,4954.4,0.013698693801923447
1617,4955.3,0.013666790767239607
1618,4956.2,0.013628176619113854
1619,4957.1,0.013581530740498273
1620,4958.0,0.013600333542467547
1621,4958.9,0.0135693429418282
1622,4959.8,0.013520860462827378
1623,4960.7,0.013520314193668526
1624,4961.6,0.013560593905440716
1625,4962.5,0.013540349657504227
1626,4963.4,0.013564772915508982
1627,4964.3,0.01352279387109288
1628,4965.2,0.01348554329328399
1629,4966.1,0.013430193751038058
1630,4967.0,0.01339051328013611
1631,4967.9,0.013382384776244316
1632,4968.8,0.013372390537526443
1633,4969.7,0.013345837156826119
1634,4970.6,0.013274599150960114
1635,4971.5,0.013272288272753334
1636,4972.4,0.01328398830840538
1637,4973.3,0.013269678990123001
1638,4974.2,0.013257770531910733
1639,4975.1,0.013271551996602514
1640,4976.0,0.013226271361412294
1641,4976.9,0.013171307927811422
1642,4977.8,0.013105357136138153
1643,4978.7,0.013137621494023774
1644,4979.6,0.01317050392992161
1645,4980.5,0.013187709679169485
1646,4981.4,0.013174891898293082
1647,4982.3,0.013083230773530794
1648,4983.2,0.0130889006992354
1649,4984.1,0.012972381610303278
1650,4985.0,0.01296273125358879
1651,4985.9,0.012923068988042977
1652,4986.8,0.012886264603971038
1653,4987.7,0.012860712129311957
1654,4988.6,0.01280259513935534
1655,4989.5,0.012751075111666945
1656,4990.4,0.012737034334519977
1657,4991.3,0.012726926553194315
1658,4992.2,0.012649961400999611
1659,4993.1,0.012597047937489132
1660,4994.0,0.012589350755483675
1661,4994.9,0.012573852579523148
1662,4995.8,0.012514729459745204
1663,4996.7,0.01256037826798458
1664,4997.6,0.01256186392446385
1665,4998.5,0.012477025958518576
1666,4999.4,0.012502514217986635
1667,5000.3,0.012482680474765218
1668,5001.2,0.012406585274363599
1669,5002.1,0.012455330166537748
1670,5003.0,0.012479767675579536
1671,5003.9,0.012405365727490883
1672,5004.8,0.012413919580300734
1673,5005.7,0.012442245884669106
1674,5006.6,0.01242623231931687
1675,5007.5,0.012409059583437701
1676,5008.4,0.012420150961114136
1677,5009.3,0.012378032577390265
1678,5010.2,0.01246542879300296
1679,5011.1,0.01240486244817996
1680,5012.0,0.01235516980082582
1681,5012.9,0.01230474421716116
1682,5013.8,0.012301134194942666
1683,5014.7,0.012323900682217875
1684,5015.6,0.01230131269099428
1685,5016.5,0.0123228895145155
1686,5017.4,0.012316124308476029
1687,5018.3,0.012312373383623064
1688,5019.2,0.012320710760773615
1689,5020.1,0.012329179757936752
1690,5021.0,0.012346411566930338
1691,5021.9,0.012363645137070958
1692,5022.8,0.012329995098836288
1693,5023.7,0.01231032626869824
1694,5024.6,0.012315538053575992
1695,5025.5,0.012374224091770723
1696,5026.4,0.012445421967255229
1697,5027.3,0.012443851636358404
1698,5028.2,0.012402599931756086
1699,5029.1,0.012433972841668502
1700,5030.0,0.01246677891400929
1701,5030.9,0.012485939323341213
1702,5031.8,0.01252186547604141
1703,5032.7,0.01252746691163571
1704,5033.6,0.012453065602801057
1705,5034.5,0.012419862888162261
1706,5035.4,0.01247638391186532
1707,5036.3,0.012432873308149281
1708,5037.2,0.01246797842528157
1709,5038.1,0.012393539758767294
1710,5039.0,0.012377640387514025
1711,5039.9,0.012408235123839666
1712,5040.8,0.012422942779610636
1713,5041.7,0.012406358651536036
1714,5042.6,0.01239403654661461
1715,5043.5,0.012395316762091801
1716,5044.4,0.012479530867855757
1717,5045.3,0.01246441349687706
1718,5046.2,0.012422808379937282
1719,5047.1,0.012429715047677424
1720,5048.0,0.012442214729315297
1721,5048.9,0.012409804386958732
1722,5049.8,0.012370843489078229
1723,5050.7,0.012348668188416444
1724,5051.6,0.012426920308375958
1725,5052.5,0.012439055022929345
1726,5053.4,0.012417803439942124
1727,5054.3,0.012391961902092307
1728,5055.2,0.012396652087094662
1729,5056.1,0.012428806363714186
1730,5057.0,0.012403141020986616
1731,5057.9,0.012380600282683842
1732,5058.8,0.01232597744155103
1733,5059.7,0.012382788106186421
1734,5060.6,0.012392012650337063
1735,5061.5,0.01237516830802898
1736,5062.4,0.01238709512259689
1737,5063.3,0.012390018189123135
1738,5064.2,0.012341675516048705
1739,5065.1,0.012341078511282225
1740,5066.0,0.012303821588567763
1741,5066.9,0.01228829487862541
1742,5067.8,0.012325396613595715
1743,5068.7,0.012339438567416096
1744,5069.6,0.012286780277603354
1745,5070.5,0.012272820709940936
1746,5071.4,0.01227208786377731
1747,5072.3,0.012215906053133638
1748,5073.2,0.012176664390036802
1749,5074.1,0.0121478881658495
1750,5075.0,0.012145736130311105
1751,5075.9,0.012183370695240817
1752,5076.8,0.012212438105290279
1753,5077.7,0.012101374752148756
1754,5078.6,0.012137666274291253
1755,5079.5,0.01210349244872721
1756,5080.4,0.012084500255028462
1757,5081.3,0.012057331927015075
1758,5082.2,0.012035102907572866
1759,5083.1,0.012043858789848542
1760,5084.0,0.012073705218343623
1761,5084.9,0.012055243764486925
1762,5085.8,0.0119862453901979
1763,5086.7,0.012051578656021172
1764,5087.6,0.012001016177024698
1765,5088.5,0.011927065085476429
1766,5089.4,0.011909625448613445
1767,5090.3,0.011932257735868921
1768,5091.2,0.011935203851057508
1769,5092.1,0.011866948553613447
1770,5093.0,0.011982383112734073
1771,5093.9,0.011944788079721274
1772,5094.8,0.011916503981887388
1773,5095.7,0.011901787816733234
1774,5096.6,0.011889478519481456
1775,5097.5,0.011876575970618804
1776,5098.4,0.011802030420909172
1777,5099.3,0.011857438855621776
1778,5100.2,0.01180542958433872
1779,5101.1,0.011841804436453976
1780,5102.0,0.011841719145593227
1781,5102.9,0.011803572694914957
1782,5103.8,0.011783946493330418
1783,5104.7,0.01178496892661127
1784,5105.6,0.011718349698575164
1785,5106.5,0.011658658131447147
1786,5107.4,0.011724104669545298
1787,5108.3,0.011732100101536342
1788,5109.2,0.011695370055819667
1789,5110.1,0.011688960837114114
1790,5111.0,0.011699135185502784
1791,5111.9,0.011634240886666567
1792,5112.8,0.01168095250644978
1793,5113.7,0.0116275651843789
1794,5114.6,0.011648200309691575
1795,5115.5,0.011628060073052011
1796,5116.4,0.011601576111674233
1797,5117.3,0.011608894085626754
1798,5118.2,0.011613821479026159
1799,5119.1,0.011531840900643655
1800,5120.0,0.011492213327577184
1801,5120.9,0.01149156037099498
1802,5121.8,0.011502502510029418
1803,5122.7,0.011501037592597383
1804,5123.6,0.011560809387038188
1805,5124.5,0.01157868552777934
1806,5125.4,0.011464652159379807
1807,5126.3,0.011487116282491886
1808,5127.2,0.011403731235924685
1809,5128.1,0.01149015746964491
1810,5129.0,0.011491946982193517
1811,5129.9,0.011466431439231423
1812,5130.8,0.011422832336967333
1813,5131.7,0.011396659253855152
1814,5132.6,0.011424561370406119
1815,5133.5,0.011404233838521466
1816,5134.4,0.011376057086169447
1817,5135.3,0.011361149923975768
1818,5136.2,0.011414469902178384
1819,5137.1,0.01143804276340267
1820,5138.0,0.011387089678353874
1821,5138.9,0.011311180897628462
1822,5139.8,0.011281554254484197
1823,5140.7,0.0112390560557474
1824,5141.6,0.011183305768434026
1825,5142.5,0.011077155448678376
1826,5143.4,0.011062647537152543
1827,5144.3,0.011031291137382158
1828,5145.2,0.0109820430261069
1829,5146.1,0.010966668598156835
1830,5147.0,0.010974377027586272
1831,5147.9,0.01094349910067729
1832,5148.8,0.010938613475007896
1833,5149.7,0.01091512836070679
1834,5150.6,0.010954485483145465
1835,5151.5,0.010949636808596836
1836,5152.4,0.010922262967667278
1837,5153.3,0.010937406125943974
1838,5154.2,0.010948745347594853
1839,5155.1,0.010850710708916229
1840,5156.0,0.010859864461624407
1841,5156.9,0.010806785725773935
1842,5157.8,0.010847259949913828
1843,5158.7,0.010843077042862803
1844,5159.6,0.010790135952328916
1845,5160.5,0.010772599149675191
1846,5161.4,0.010774021955160954
1847,5162.3,0.01073253223671619
1848,5163.2,0.010693660805815549
1849,5164.1,0.010706390928931015
1850,5165.0,0.010697451256803105
1851,5165.9,0.010663708939563806
1852,5166.8,0.010646370765859278
1853,5167.7,0.010647896521972117
1854,5168.6,0.010599672541506464
1855,5169.5,0.010544278580154507
1856,5170.4,0.010536742961750497
1857,5171.3,0.010568754686051214
1858,5172.2,0.010594522919509616
